Date,Expenses,Category,Amount,Municipality,Province,Region,ID,Transaction vs category,Transaction,GL code
7/27/2021,Transportation,Survival,40.0,Quezon City,Metro Manila,National Capital Region,E2021-307,2. Transportation - 66501,Transportation,66501
7/27/2021,Bank fees,Obligation,25.0,Quezon City,Metro Manila,National Capital Region,E2021-308,17. Bank fees - 65009,Bank fees,65009
7/28/2021,Electricity/Water,Obligation,130.61,Quezon City,Metro Manila,National Capital Region,E2021-309,6. Electricity/Water - 65009,Electricity/Water,65009
7/29/2021,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2021-310,16. Apartment - 694835,Apartment,694835
7/30/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-311,5. Home - 694835,Home,694835
7/30/2021,Debt repayment,Obligation,2800.0,Makati City,Metro Manila,National Capital Region,E2021-312,9. Debt repayment - 60000-020,Debt repayment,60000-020
7/31/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-313,7. Phone/Internet - 65009,Phone/Internet,65009
8/2/2021,Phone/Internet,Optional,99.0,Quezon City,Metro Manila,National Capital Region,E2021-314,7. Phone/Internet - 65009,Phone/Internet,65009
8/4/2021,Grocery,Survival,639.05,Quezon City,Metro Manila,National Capital Region,E2021-315,4. Grocery - 694835,Grocery,694835
8/4/2021,Home,Obligation,300.0,Quezon City,Metro Manila,National Capital Region,E2021-316,5. Home - 694835,Home,694835
8/4/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-317,2. Transportation - 66501,Transportation,66501
8/6/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-318,7. Phone/Internet - 65009,Phone/Internet,65009
8/8/2021,Food/Drinks,Survival,74.0,Quezon City,Metro Manila,National Capital Region,E2021-319,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/10/2021,Grocery,Survival,731.25,Quezon City,Metro Manila,National Capital Region,E2021-320,4. Grocery - 694835,Grocery,694835
8/10/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-321,2. Transportation - 66501,Transportation,66501
8/11/2021,Electricity/Water,Obligation,376.5,Quezon City,Metro Manila,National Capital Region,E2021-322,6. Electricity/Water - 65009,Electricity/Water,65009
8/12/2021,Garbage,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-323,11. Garbage - 60000-040,Garbage,60000-040
8/12/2021,Food/Drinks,Survival,10.0,Quezon City,Metro Manila,National Capital Region,E2021-324,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/13/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-325,7. Phone/Internet - 65009,Phone/Internet,65009
8/14/2021,Debt repayment,Obligation,1670.0,Makati City,Metro Manila,National Capital Region,E2021-326,9. Debt repayment - 60000-020,Debt repayment,60000-020
8/14/2021,Bank fees,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-327,17. Bank fees - 65009,Bank fees,65009
8/15/2021,Home,Optional,5000.0,Pontevedra,Capiz,Western Visayas,E2021-328,5. Home - 694835,Home,694835
8/15/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-329,5. Home - 694835,Home,694835
8/15/2021,Food/Drinks,Survival,143.0,Quezon City,Metro Manila,National Capital Region,E2021-330,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/17/2021,Grocery,Survival,603.0,Quezon City,Metro Manila,National Capital Region,E2021-331,4. Grocery - 694835,Grocery,694835
8/17/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-332,2. Transportation - 66501,Transportation,66501
8/18/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-333,7. Phone/Internet - 65009,Phone/Internet,65009
8/19/2021,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2021-334,18. Pension Fund - 63502,Pension Fund,63502
8/20/2021,Debt repayment,Obligation,9.05,Quezon City,Metro Manila,National Capital Region,E2021-335,9. Debt repayment - 60000-020,Debt repayment,60000-020
8/22/2021,Food/Drinks,Survival,150.0,Quezon City,Metro Manila,National Capital Region,E2021-336,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/24/2021,Grocery,Survival,409.4,Quezon City,Metro Manila,National Capital Region,E2021-337,4. Grocery - 694835,Grocery,694835
8/24/2021,Food/Drinks,Survival,65.0,Quezon City,Metro Manila,National Capital Region,E2021-338,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/24/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-339,2. Transportation - 66501,Transportation,66501
8/25/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-340,7. Phone/Internet - 65009,Phone/Internet,65009
8/27/2021,Electricity/Water,Obligation,130.61,Quezon City,Metro Manila,National Capital Region,E2021-341,6. Electricity/Water - 65009,Electricity/Water,65009
8/28/2021,Home,Optional,5000.0,Pontevedra,Capiz,Western Visayas,E2021-342,5. Home - 694835,Home,694835
8/28/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-343,5. Home - 694835,Home,694835
8/28/2021,Apartment,Obligation,3000.0,Quezon City,Metro Manila,National Capital Region,E2021-344,16. Apartment - 694835,Apartment,694835
8/28/2021,Debt repayment,Obligation,2800.0,Makati City,Metro Manila,National Capital Region,E2021-345,9. Debt repayment - 60000-020,Debt repayment,60000-020
8/28/2021,Bank fees,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-346,17. Bank fees - 65009,Bank fees,65009
8/29/2021,Food/Drinks,Survival,43.0,Quezon City,Metro Manila,National Capital Region,E2021-347,1. Food/Drink/Eating - 66503,Food/Drinks,66503
8/30/2021,Grocery,Survival,500.6,Quezon City,Metro Manila,National Capital Region,E2021-348,4. Grocery - 694835,Grocery,694835
8/30/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-349,7. Phone/Internet - 65009,Phone/Internet,65009
8/30/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-350,2. Transportation - 66501,Transportation,66501
9/2/2021,Garbage,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-351,11. Garbage - 60000-040,Garbage,60000-040
9/2/2021,Food/Drinks,Optional,3.0,Quezon City,Metro Manila,National Capital Region,E2021-352,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/4/2021,Apartment,Obligation,3000.0,Quezon City,Metro Manila,National Capital Region,E2021-353,16. Apartment - 694835,Apartment,694835
9/4/2021,Home,Obligation,300.0,Quezon City,Metro Manila,National Capital Region,E2021-354,5. Home - 694835,Home,694835
9/5/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-355,7. Phone/Internet - 65009,Phone/Internet,65009
9/5/2021,Food/Drinks,Survival,60.0,Quezon City,Metro Manila,National Capital Region,E2021-356,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/6/2021,Food/Drinks,Survival,118.0,Quezon City,Metro Manila,National Capital Region,E2021-357,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/7/2021,Grocery,Survival,561.81,Quezon City,Metro Manila,National Capital Region,E2021-358,4. Grocery - 694835,Grocery,694835
9/7/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-359,2. Transportation - 66501,Transportation,66501
9/7/2021,Food/Drinks,Survival,23.0,Quezon City,Metro Manila,National Capital Region,E2021-360,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/8/2021,Food/Drinks,Survival,27.0,Quezon City,Metro Manila,National Capital Region,E2021-361,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/9/2021,Food/Drinks,Optional,3.0,Quezon City,Metro Manila,National Capital Region,E2021-362,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/10/2021,Food/Drinks,Survival,128.0,Quezon City,Metro Manila,National Capital Region,E2021-363,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/11/2021,Home,Optional,100.0,Quezon City,Metro Manila,National Capital Region,E2021-364,5. Home - 694835,Home,694835
9/12/2021,Food/Drinks,Survival,96.0,Quezon City,Metro Manila,National Capital Region,E2021-365,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/12/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-366,7. Phone/Internet - 65009,Phone/Internet,65009
9/14/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-367,5. Home - 694835,Home,694835
9/14/2021,Debt repayment,Obligation,1670.0,Makati City,Metro Manila,National Capital Region,E2021-368,9. Debt repayment - 60000-020,Debt repayment,60000-020
9/14/2021,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2021-369,18. Pension Fund - 63502,Pension Fund,63502
9/14/2021,Bank fees,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-370,17. Bank fees - 65009,Bank fees,65009
9/15/2021,Grocery,Survival,419.51,Quezon City,Metro Manila,National Capital Region,E2021-371,4. Grocery - 694835,Grocery,694835
9/15/2021,Phone/Internet,Optional,199.0,Quezon City,Metro Manila,National Capital Region,E2021-372,7. Phone/Internet - 65009,Phone/Internet,65009
9/16/2021,Garbage,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-373,11. Garbage - 60000-040,Garbage,60000-040
9/17/2021,Electricity/Water,Obligation,400.0,Quezon City,Metro Manila,National Capital Region,E2021-374,6. Electricity/Water - 65009,Electricity/Water,65009
9/18/2021,Food/Drinks,Survival,267.0,Quezon City,Metro Manila,National Capital Region,E2021-375,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/18/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-376,2. Transportation - 66501,Transportation,66501
9/20/2021,Food/Drinks,Survival,88.0,Quezon City,Metro Manila,National Capital Region,E2021-377,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/20/2021,Debt repayment,Obligation,4.86,Quezon City,Metro Manila,National Capital Region,E2021-378,9. Debt repayment - 60000-020,Debt repayment,60000-020
9/21/2021,Grocery,Survival,713.67,Quezon City,Metro Manila,National Capital Region,E2021-379,4. Grocery - 694835,Grocery,694835
9/21/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-380,2. Transportation - 66501,Transportation,66501
9/22/2021,Phone/Internet,Optional,199.0,Quezon City,Metro Manila,National Capital Region,E2021-381,7. Phone/Internet - 65009,Phone/Internet,65009
9/24/2021,Grocery,Survival,429.4,Quezon City,Metro Manila,National Capital Region,E2021-382,4. Grocery - 694835,Grocery,694835
9/24/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-383,2. Transportation - 66501,Transportation,66501
9/25/2021,Home,Unexpected,125.0,Pontevedra,Capiz,Western Visayas,E2021-384,5. Home - 694835,Home,694835
9/26/2021,Electricity/Water,Obligation,130.61,Quezon City,Metro Manila,National Capital Region,E2021-385,6. Electricity/Water - 65009,Electricity/Water,65009
9/27/2021,Healthcare,Optional,2000.0,Pontevedra,Capiz,Western Visayas,E2021-386,19. Healthcare - 63502,Healthcare,63502
9/27/2021,Phone/Internet,Unexpected,90.0,Quezon City,Metro Manila,National Capital Region,E2021-387,7. Phone/Internet - 65009,Phone/Internet,65009
9/27/2021,Food/Drinks,Survival,89.0,Quezon City,Metro Manila,National Capital Region,E2021-388,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/28/2021,Others,Unexpected,1540.0,Quezon City,Metro Manila,National Capital Region,E2021-389,14. Others - 60000-070,Others,60000-070
9/28/2021,Grocery,Survival,317.0,Quezon City,Metro Manila,National Capital Region,E2021-390,4. Grocery - 694835,Grocery,694835
9/28/2021,Transportation,Survival,80.0,Quezon City,Metro Manila,National Capital Region,E2021-391,2. Transportation - 66501,Transportation,66501
9/28/2021,Food/Drinks,Survival,20.0,Quezon City,Metro Manila,National Capital Region,E2021-392,1. Food/Drink/Eating - 66503,Food/Drinks,66503
9/29/2021,Home,Optional,5500.0,Pontevedra,Capiz,Western Visayas,E2021-393,5. Home - 694835,Home,694835
9/29/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-394,5. Home - 694835,Home,694835
9/29/2021,Debt repayment,Obligation,2800.0,Makati City,Metro Manila,National Capital Region,E2021-395,9. Debt repayment - 60000-020,Debt repayment,60000-020
9/30/2021,Bank fees,Obligation,600.0,Quezon City,Metro Manila,National Capital Region,E2021-396,17. Bank fees - 65009,Bank fees,65009
9/30/2021,Grocery,Survival,401.71,Quezon City,Metro Manila,National Capital Region,E2021-397,4. Grocery - 694835,Grocery,694835
9/30/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-398,2. Transportation - 66501,Transportation,66501
9/30/2021,Bank fees,Obligation,40.0,Quezon City,Metro Manila,National Capital Region,E2021-399,17. Bank fees - 65009,Bank fees,65009
10/1/2021,Home,Obligation,6800.0,Pontevedra,Capiz,Western Visayas,E2021-400,5. Home - 694835,Home,694835
10/2/2021,Phone/Internet,Optional,199.0,Quezon City,Metro Manila,National Capital Region,E2021-401,7. Phone/Internet - 65009,Phone/Internet,65009
10/3/2021,Food/Drinks,Survival,104.0,Quezon City,Metro Manila,National Capital Region,E2021-402,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/4/2021,Home,Obligation,2500.0,Pontevedra,Capiz,Western Visayas,E2021-403,5. Home - 694835,Home,694835
10/5/2021,Grocery,Survival,592.75,Quezon City,Metro Manila,National Capital Region,E2021-404,4. Grocery - 694835,Grocery,694835
10/5/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-405,2. Transportation - 66501,Transportation,66501
10/6/2021,Home,Obligation,2000.0,Pontevedra,Capiz,Western Visayas,E2021-406,5. Home - 694835,Home,694835
10/6/2021,Home,Obligation,200.0,Quezon City,Metro Manila,National Capital Region,E2021-407,5. Home - 694835,Home,694835
10/7/2021,Home,Obligation,15000.0,Pontevedra,Capiz,Western Visayas,E2021-408,5. Home - 694835,Home,694835
10/7/2021,Food/Drinks,Survival,96.0,Quezon City,Metro Manila,National Capital Region,E2021-409,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/8/2021,Home,Obligation,1500.0,Pontevedra,Capiz,Western Visayas,E2021-410,5. Home - 694835,Home,694835
10/8/2021,Phone/Internet,Optional,199.0,Quezon City,Metro Manila,National Capital Region,E2021-411,7. Phone/Internet - 65009,Phone/Internet,65009
10/8/2021,Food/Drinks,Obligation,59.0,Quezon City,Metro Manila,National Capital Region,E2021-412,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/9/2021,Grocery,Survival,236.5,Quezon City,Metro Manila,National Capital Region,E2021-413,4. Grocery - 694835,Grocery,694835
10/9/2021,Personal care items (drugstore),Survival,220.0,Quezon City,Metro Manila,National Capital Region,E2021-414,12. Personal care items (drugstore) - 60000-050,Personal care items (drugstore),60000-050
10/9/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-415,2. Transportation - 66501,Transportation,66501
10/9/2021,Bank fees,Obligation,18.0,Quezon City,Metro Manila,National Capital Region,E2021-416,17. Bank fees - 65009,Bank fees,65009
10/12/2021,Home,Obligation,15000.0,Pontevedra,Capiz,Western Visayas,E2021-417,5. Home - 694835,Home,694835
10/12/2021,Grocery,Survival,481.75,Quezon City,Metro Manila,National Capital Region,E2021-418,4. Grocery - 694835,Grocery,694835
10/12/2021,Bank fees,Obligation,50.0,Quezon City,Metro Manila,National Capital Region,E2021-419,17. Bank fees - 65009,Bank fees,65009
10/12/2021,Transportation,Survival,40.0,Quezon City,Metro Manila,National Capital Region,E2021-420,2. Transportation - 66501,Transportation,66501
10/14/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-421,5. Home - 694835,Home,694835
10/14/2021,Debt repayment,Obligation,1670.0,Makati City,Metro Manila,National Capital Region,E2021-422,9. Debt repayment - 60000-020,Debt repayment,60000-020
10/14/2021,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2021-423,18. Pension Fund - 63502,Pension Fund,63502
10/14/2021,Debt repayment,Obligation,1150.0,Quezon City,Metro Manila,National Capital Region,E2021-424,9. Debt repayment - 60000-020,Debt repayment,60000-020
10/14/2021,Garbage,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-425,11. Garbage - 60000-040,Garbage,60000-040
10/14/2021,Food/Drinks,Optional,3.0,Quezon City,Metro Manila,National Capital Region,E2021-426,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/16/2021,Home,Obligation,8000.0,Pontevedra,Capiz,Western Visayas,E2021-427,5. Home - 694835,Home,694835
10/16/2021,Home,Optional,100.0,Quezon City,Metro Manila,National Capital Region,E2021-428,5. Home - 694835,Home,694835
10/16/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-429,7. Phone/Internet - 65009,Phone/Internet,65009
10/17/2021,Grocery,Survival,409.75,Quezon City,Metro Manila,National Capital Region,E2021-430,4. Grocery - 694835,Grocery,694835
10/17/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-431,2. Transportation - 66501,Transportation,66501
10/18/2021,Food/Drinks,Survival,99.0,Quezon City,Metro Manila,National Capital Region,E2021-432,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/18/2021,Phone/Internet,Optional,99.0,Quezon City,Metro Manila,National Capital Region,E2021-433,7. Phone/Internet - 65009,Phone/Internet,65009
10/19/2021,Electricity/Water,Obligation,527.0,Quezon City,Metro Manila,National Capital Region,E2021-434,6. Electricity/Water - 65009,Electricity/Water,65009
10/19/2021,Grocery,Survival,344.53,Quezon City,Metro Manila,National Capital Region,E2021-435,4. Grocery - 694835,Grocery,694835
10/19/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-436,2. Transportation - 66501,Transportation,66501
10/21/2021,Food/Drinks,Optional,3.0,Quezon City,Metro Manila,National Capital Region,E2021-437,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/22/2021,Food/Drinks,Survival,160.0,Quezon City,Metro Manila,National Capital Region,E2021-438,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/22/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-439,7. Phone/Internet - 65009,Phone/Internet,65009
10/24/2021,Eating/Going Out,Optional,255.0,Quezon City,Metro Manila,National Capital Region,E2021-440,3. Eating/Going Out - 66503,Eating/Going Out,66503
10/25/2021,Food/Drinks,Survival,136.0,Quezon City,Metro Manila,National Capital Region,E2021-441,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/26/2021,Grocery,Survival,416.0,Quezon City,Metro Manila,National Capital Region,E2021-442,4. Grocery - 694835,Grocery,694835
10/29/2021,Debt repayment,Obligation,1150.0,Quezon City,Metro Manila,National Capital Region,E2021-443,9. Debt repayment - 60000-020,Debt repayment,60000-020
10/29/2021,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2021-444,16. Apartment - 694835,Apartment,694835
10/29/2021,Phone/Internet,Optional,99.0,Quezon City,Metro Manila,National Capital Region,E2021-445,7. Phone/Internet - 65009,Phone/Internet,65009
10/29/2021,Food/Drinks,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-446,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/30/2021,Debt repayment,Obligation,1670.0,Makati City,Metro Manila,National Capital Region,E2021-447,9. Debt repayment - 60000-020,Debt repayment,60000-020
10/30/2021,Debt repayment,Obligation,1130.0,Quezon City,Metro Manila,National Capital Region,E2021-448,9. Debt repayment - 60000-020,Debt repayment,60000-020
10/30/2021,Bank fees,Unexpected,300.0,Quezon City,Metro Manila,National Capital Region,E2021-449,17. Bank fees - 65009,Bank fees,65009
10/30/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-450,7. Phone/Internet - 65009,Phone/Internet,65009
10/30/2021,Food/Drinks,Optional,24.0,Quezon City,Metro Manila,National Capital Region,E2021-451,1. Food/Drink/Eating - 66503,Food/Drinks,66503
10/30/2021,Debt repayment,Obligation,6.62,Quezon City,Metro Manila,National Capital Region,E2021-452,9. Debt repayment - 60000-020,Debt repayment,60000-020
11/2/2021,Grocery,Survival,447.4,Quezon City,Metro Manila,National Capital Region,E2021-453,4. Grocery - 694835,Grocery,694835
11/2/2021,Hair Cut,Optional,70.0,Quezon City,Metro Manila,National Capital Region,E2021-454,10. Hair Cut - 60000-030,Hair Cut,60000-030
11/2/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-455,2. Transportation - 66501,Transportation,66501
11/3/2021,Electricity/Water,Obligation,130.59,Quezon City,Metro Manila,National Capital Region,E2021-456,6. Electricity/Water - 65009,Electricity/Water,65009
11/4/2021,Phone/Internet,Optional,99.0,Quezon City,Metro Manila,National Capital Region,E2021-457,7. Phone/Internet - 65009,Phone/Internet,65009
11/5/2021,Food/Drinks,Survival,60.0,Quezon City,Metro Manila,National Capital Region,E2021-458,1. Food/Drink/Eating - 66503,Food/Drinks,66503
11/6/2021,Home,Obligation,2000.0,Pontevedra,Capiz,Western Visayas,E2021-459,5. Home - 694835,Home,694835
11/6/2021,Home,Obligation,200.0,Pontevedra,Capiz,Western Visayas,E2021-460,5. Home - 694835,Home,694835
11/6/2021,Food/Drinks,Survival,46.0,Quezon City,Metro Manila,National Capital Region,E2021-461,1. Food/Drink/Eating - 66503,Food/Drinks,66503
11/7/2021,Grocery,Survival,573.75,Quezon City,Metro Manila,National Capital Region,E2021-462,4. Grocery - 694835,Grocery,694835
11/7/2021,Transportation,Survival,20.0,Quezon City,Metro Manila,National Capital Region,E2021-463,2. Transportation - 66501,Transportation,66501
11/9/2021,Grocery,Survival,300.0,Quezon City,Metro Manila,National Capital Region,E2021-464,4. Grocery - 694835,Grocery,694835
11/9/2021,Transportation,Survival,35.0,Quezon City,Metro Manila,National Capital Region,E2021-465,2. Transportation - 66501,Transportation,66501
11/11/2021,Clothing/Shoes/Personal Items,Optional,4000.0,Quezon City,Metro Manila,National Capital Region,E2021-466,8. Clothing/Shoes/Personal Items - 60000-010,Clothing/Shoes/Personal Items,60000-010
11/13/2021,Debt repayment,Obligation,1670.0,Makati City,Metro Manila,National Capital Region,E2021-467,9. Debt repayment - 60000-020,Debt repayment,60000-020
11/13/2021,Pension Fund,Obligation,1300.0,Makati City,Metro Manila,National Capital Region,E2021-468,18. Pension Fund - 63502,Pension Fund,63502
11/14/2021,Food/Drinks,Survival,270.0,Quezon City,Metro Manila,National Capital Region,E2021-469,1. Food/Drink/Eating - 66503,Food/Drinks,66503
11/14/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-470,2. Transportation - 66501,Transportation,66501
11/16/2021,Grocery,Survival,360.65,Quezon City,Metro Manila,National Capital Region,E2021-471,4. Grocery - 694835,Grocery,694835
11/16/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-472,2. Transportation - 66501,Transportation,66501
11/17/2021,Healthcare,Survival,2499.0,Quezon City,Metro Manila,National Capital Region,E2021-473,19. Healthcare - 63502,Healthcare,63502
11/17/2021,Magazines/Newspapers/Books,Optional,190.0,Quezon City,Metro Manila,National Capital Region,E2021-474,15. Magazines/Newspapers/Books - 60000-080,Magazines/Newspapers/Books,60000-080
11/17/2021,Transportation,Survival,65.0,Quezon City,Metro Manila,National Capital Region,E2021-475,2. Transportation - 66501,Transportation,66501
11/18/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-476,7. Phone/Internet - 65009,Phone/Internet,65009
11/19/2021,Grocery,Survival,512.1,Quezon City,Metro Manila,National Capital Region,E2021-477,4. Grocery - 694835,Grocery,694835
11/19/2021,Others,Optional,31.48,Quezon City,Metro Manila,National Capital Region,E2021-478,14. Others - 60000-070,Others,60000-070
11/19/2021,Transportation,Survival,20.0,Quezon City,Metro Manila,National Capital Region,E2021-479,2. Transportation - 66501,Transportation,66501
11/20/2021,Debt repayment,Obligation,3.35,Quezon City,Metro Manila,National Capital Region,E2021-480,9. Debt repayment - 60000-020,Debt repayment,60000-020
11/21/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-481,5. Home - 694835,Home,694835
11/22/2021,Home,Optional,500.0,Pontevedra,Capiz,Western Visayas,E2021-482,5. Home - 694835,Home,694835
11/22/2021,Food/Drinks,Survival,40.0,Quezon City,Metro Manila,National Capital Region,E2021-483,1. Food/Drink/Eating - 66503,Food/Drinks,66503
11/24/2021,Grocery,Survival,335.68,Quezon City,Metro Manila,National Capital Region,E2021-484,4. Grocery - 694835,Grocery,694835
11/24/2021,Transportation,Survival,70.0,Quezon City,Metro Manila,National Capital Region,E2021-485,2. Transportation - 66501,Transportation,66501
11/26/2021,Others,Optional,725.0,Quezon City,Metro Manila,National Capital Region,E2021-486,14. Others - 60000-070,Others,60000-070
11/27/2021,Apartment,Obligation,1000.0,Quezon City,Metro Manila,National Capital Region,E2021-487,16. Apartment - 694835,Apartment,694835
11/27/2021,Electricity/Water,Obligation,390.0,Quezon City,Metro Manila,National Capital Region,E2021-488,6. Electricity/Water - 65009,Electricity/Water,65009
11/28/2021,Debt repayment,Obligation,2300.0,Quezon City,Metro Manila,National Capital Region,E2021-489,9. Debt repayment - 60000-020,Debt repayment,60000-020
11/28/2021,Grocery,Survival,367.43,Quezon City,Metro Manila,National Capital Region,E2021-490,4. Grocery - 694835,Grocery,694835
11/29/2021,Home,Obligation,3000.0,Pontevedra,Capiz,Western Visayas,E2021-491,5. Home - 694835,Home,694835
11/29/2021,Debt repayment,Obligation,1670.0,Makati City,Metro Manila,National Capital Region,E2021-492,9. Debt repayment - 60000-020,Debt repayment,60000-020
11/29/2021,Grocery,Survival,629.1,Quezon City,Metro Manila,National Capital Region,E2021-493,4. Grocery - 694835,Grocery,694835
11/29/2021,Transportation,Survival,110.0,Quezon City,Metro Manila,National Capital Region,E2021-494,2. Transportation - 66501,Transportation,66501
11/29/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-495,7. Phone/Internet - 65009,Phone/Internet,65009
11/29/2021,Transportation,Survival,55.0,Quezon City,Metro Manila,National Capital Region,E2021-496,2. Transportation - 66501,Transportation,66501
11/30/2021,Food/Drinks,Optional,137.0,Quezon City,Metro Manila,National Capital Region,E2021-497,1. Food/Drink/Eating - 66503,Food/Drinks,66503
12/2/2021,Garbage,Obligation,10.0,Quezon City,Metro Manila,National Capital Region,E2021-498,11. Garbage - 60000-040,Garbage,60000-040
12/3/2021,Food/Drinks,Survival,130.0,Quezon City,Metro Manila,National Capital Region,E2021-499,1. Food/Drink/Eating - 66503,Food/Drinks,66503
12/4/2021,Debt repayment,Obligation,72.5,Quezon City,Metro Manila,National Capital Region,E2021-500,9. Debt repayment - 60000-020,Debt repayment,60000-020
12/5/2021,Home,Obligation,3500.0,Pontevedra,Capiz,Western Visayas,E2021-501,5. Home - 694835,Home,694835
12/5/2021,Food/Drinks,Survival,148.0,Quezon City,Metro Manila,National Capital Region,E2021-502,1. Food/Drink/Eating - 66503,Food/Drinks,66503
12/5/2021,Phone/Internet,Optional,90.0,Quezon City,Metro Manila,National Capital Region,E2021-503,7. Phone/Internet - 65009,Phone/Internet,65009
12/7/2021,Grocery,Survival,600.96,Quezon City,Metro Manila,National Capital Region,E2021-504,4. Grocery - 694835,Grocery,694835
12/7/2021,Home,Obligation,300.0,Pontevedra,Capiz,Western Visayas,E2021-505,5. Home - 694835,Home,694835
